"movieId","title","genres","year","title_clean"
112556,"Gone Girl (2014)","Drama|Thriller",NA,"Gone Girl"
112623,"Dawn of the Planet of the Apes (2014)","Sci-Fi",NA,"Dawn of the Planet of the Apes"
112852,"Guardians of the Galaxy (2014)","Action|Adventure|Sci-Fi",NA,"Guardians of the Galaxy"
114180,"Maze Runner, The (2014)","Action|Mystery|Sci-Fi",NA,"Maze Runner, The"
114662,"American Sniper (2014)","Action|War",NA,"American Sniper"
114935,"Predestination (2014)","Action|Mystery|Sci-Fi|Thriller",NA,"Predestination"
115149,"John Wick (2014)","Action|Thriller",NA,"John Wick"
115210,"Fury (2014)","Action|Drama|War",NA,"Fury"
115569,"Nightcrawler (2014)","Crime|Drama|Thriller",NA,"Nightcrawler"
115617,"Big Hero 6 (2014)","Action|Animation|Comedy",NA,"Big Hero 6"
115713,"Ex Machina (2015)","Drama|Sci-Fi|Thriller",NA,"Ex Machina"
116797,"The Imitation Game (2014)","Drama|Thriller|War",NA,"The Imitation Game"
116823,"The Hunger Games: Mockingjay - Part 1 (2014)","Adventure|Sci-Fi|Thriller",NA,"The Hunger Games: Mockingjay - Part 1"
116897,"Wild Tales (2014)","Comedy|Drama|Thriller",NA,"Wild Tales"
117176,"The Theory of Everything (2014)","Drama|Romance",NA,"The Theory of Everything"
117529,"Jurassic World (2015)","Action|Adventure|Drama|Sci-Fi|Thriller",NA,"Jurassic World"
117590,"Horrible Bosses 2 (2014)","Comedy|Crime",NA,"Horrible Bosses 2"
118696,"The Hobbit: The Battle of the Five Armies (2014)","Adventure|Fantasy",NA,"The Hobbit: The Battle of the Five Armies"
119141,"The Interview (2014)","Action|Comedy",NA,"The Interview"
119145,"Kingsman: The Secret Service (2015)","Action|Adventure|Comedy|Crime",NA,"Kingsman: The Secret Service"
120466,"Chappie (2015)","Action|Thriller",NA,"Chappie"
122882,"Mad Max: Fury Road (2015)","Action|Adventure|Sci-Fi|Thriller",NA,"Mad Max: Fury Road"
122886,"Star Wars: Episode VII - The Force Awakens (2015)","Action|Adventure|Fantasy|Sci-Fi|IMAX",NA,"Star Wars: Episode VII - The Force Awakens"
122892,"Avengers: Age of Ultron (2015)","Action|Adventure|Sci-Fi",NA,"Avengers: Age of Ultron"
122900,"Ant-Man (2015)","Action|Adventure|Sci-Fi",NA,"Ant-Man"
122904,"Deadpool (2016)","Action|Adventure|Comedy|Sci-Fi",NA,"Deadpool"
122906,"Black Panther (2017)","Action|Adventure|Sci-Fi",NA,"Black Panther"
122912,"Avengers: Infinity War - Part I (2018)","Action|Adventure|Sci-Fi",NA,"Avengers: Infinity War - Part I"
122916,"Thor: Ragnarok (2017)","Action|Adventure|Sci-Fi",NA,"Thor: Ragnarok"
122918,"Guardians of the Galaxy 2 (2017)","Action|Adventure|Sci-Fi",NA,"Guardians of the Galaxy 2"
122920,"Captain America: Civil War (2016)","Action|Sci-Fi|Thriller",NA,"Captain America: Civil War"
122922,"Doctor Strange (2016)","Action|Adventure|Sci-Fi",NA,"Doctor Strange"
122924,"X-Men: Apocalypse (2016)","Action|Adventure|Fantasy|Sci-Fi",NA,"X-Men: Apocalypse"
122926,"Untitled Spider-Man Reboot (2017)","Action|Adventure|Fantasy",NA,"Untitled Spider-Man Reboot"
128360,"The Hateful Eight (2015)","Western",NA,"The Hateful Eight"
129354,"Focus (2015)","Comedy|Crime|Drama|Romance",NA,"Focus"
134130,"The Martian (2015)","Adventure|Drama|Sci-Fi",NA,"The Martian"
134368,"Spy (2015)","Action|Comedy|Crime",NA,"Spy"
134393,"Trainwreck (2015)","Comedy|Romance",NA,"Trainwreck"
134853,"Inside Out (2015)","Adventure|Animation|Children|Comedy|Drama|Fantasy",NA,"Inside Out"
135133,"The Hunger Games: Mockingjay - Part 2 (2015)","Adventure|Sci-Fi",NA,"The Hunger Games: Mockingjay - Part 2"
135143,"Fantastic Beasts and Where to Find Them (2016)","Fantasy",NA,"Fantastic Beasts and Where to Find Them"
135536,"Suicide Squad (2016)","Action|Crime|Sci-Fi",NA,"Suicide Squad"
135569,"Star Trek Beyond (2016)","Action|Adventure|Sci-Fi",NA,"Star Trek Beyond"
135887,"Minions (2015)","Adventure|Animation|Children|Comedy",NA,"Minions"
136020,"Spectre (2015)","Action|Adventure|Crime",NA,"Spectre"
136864,"Batman v Superman: Dawn of Justice (2016)","Action|Adventure|Fantasy|Sci-Fi",NA,"Batman v Superman: Dawn of Justice"
137857,"The Jungle Book (2016)","Adventure|Drama|Fantasy",NA,"The Jungle Book"
138036,"The Man from U.N.C.L.E. (2015)","Action|Adventure|Comedy",NA,"The Man from U.N.C.L.E."
139385,"The Revenant (2015)","Adventure|Drama",NA,"The Revenant"
139644,"Sicario (2015)","Crime|Drama|Mystery",NA,"Sicario"
140110,"The Intern (2015)","Comedy",NA,"The Intern"
142488,"Spotlight (2015)","Thriller",NA,"Spotlight"
143355,"Wonder Woman (2017)","Action|Adventure|Fantasy",NA,"Wonder Woman"
148626,"Big Short, The (2015)","Drama",NA,"Big Short, The"
150548,"Sherlock: The Abominable Bride (2016)","Action|Crime|Drama|Mystery|Thriller",NA,"Sherlock: The Abominable Bride"
152077,"10 Cloverfield Lane (2016)","Thriller",NA,"10 Cloverfield Lane"
152081,"Zootopia (2016)","Action|Adventure|Animation|Children|Comedy",NA,"Zootopia"
157296,"Finding Dory (2016)","Adventure|Animation|Comedy",NA,"Finding Dory"
158238,"The Nice Guys (2016)","Crime|Mystery|Thriller",NA,"The Nice Guys"
159093,"Now You See Me 2 (2016)","Action|Comedy|Thriller",NA,"Now You See Me 2"
164179,"Arrival (2016)","Sci-Fi",NA,"Arrival"
166461,"Moana (2016)","Adventure|Animation|Children|Comedy|Fantasy",NA,"Moana"
166528,"Rogue One: A Star Wars Story (2016)","Action|Adventure|Fantasy|Sci-Fi",NA,"Rogue One: A Star Wars Story"
166643,"Hidden Figures (2016)","Drama",NA,"Hidden Figures"
168250,"Get Out (2017)","Horror",NA,"Get Out"
168252,"Logan (2017)","Action|Sci-Fi",NA,"Logan"
174055,"Dunkirk (2017)","Action|Drama|Thriller|War",NA,"Dunkirk"
176371,"Blade Runner 2049 (2017)","Sci-Fi",NA,"Blade Runner 2049"
177765,"Coco (2017)","Adventure|Animation|Children",NA,"Coco"
179819,"Star Wars: The Last Jedi (2017)","Action|Adventure|Fantasy|Sci-Fi",NA,"Star Wars: The Last Jedi"
187593,"Deadpool 2 (2018)","Action|Comedy|Sci-Fi",NA,"Deadpool 2"
